<< La légende des termes est placée à la fin du fichier >>
 Projet Modifié (Lizonne.rma) [V7.8]
Date (Flux)    	Date (Flux)    	Température    	Flux_Pluie     	Flux_Neige     	Flux_ETP       	Flux_ETR       	Fl_ETR_Sol     	Transpiration  	Stock_Neige    	Fl_Fonte_Neige 	Ruissellement  	Infiltration   	Défic_Évapotra 	Déficit_Sol    	Défic_Sol_Prog 	Réser_Interm.  	Cum_Pluie      	Cum_Neige      	Cum_ETP        	Cum_ETR        	Cum_ETRSol     	Cum_Transpir   	Cum_Font_Neig  	Cum_Ruissel.   	Cum_Infiltr    	Cum_Défic_Evap 	LAI_ou_CC      	Profon_Racines 	
17/08/2011	   594.0000    	   0.000000    	  0.2240659    	   0.000000    	   5.605897    	   1.390492    	   1.675165    	   0.000000    	   0.000000    	   0.000000    	      0.0173993	      0.0488369	 -0.2846721    	   0.000000    	   171.2967    	   6.649913    	   663.3981    	   0.000000    	   1059.143    	   626.2054    	   634.7380    	   0.000000    	   0.000000    	   126.3985    	   66.90838    	  -8.532682    	   0.000000    	   0.000000    	
18/08/2011	   595.0000    	   0.000000    	  0.1388645    	   0.000000    	   3.199780    	  0.9348530    	  0.9348530    	   0.000000    	   0.000000    	   0.000000    	      0.0170826	      0.0483320	   0.000000    	   0.000000    	   172.0927    	   6.584498    	   663.5370    	   0.000000    	   1062.342    	   627.1402    	   635.6729    	   0.000000    	   0.000000    	   126.4156    	   66.95671    	  -8.532682    	   0.000000    	   0.000000    	
19/08/2011	   596.0000    	   0.000000    	  0.1126374    	   0.000000    	   4.386447    	  0.9348530    	   1.197019    	   0.000000    	   0.000000    	   0.000000    	      0.0167729	      0.0478334	 -0.2621661    	   0.000000    	   173.1771    	   6.519892    	   663.6496    	   0.000000    	   1066.729    	   628.0751    	   636.8699    	   0.000000    	   0.000000    	   126.4324    	   67.00454    	  -8.794848    	   0.000000    	   0.000000    	
20/08/2011	   597.0000    	   0.000000    	   1.132198    	   0.000000    	   5.458022    	   2.168402    	   2.168402    	   0.000000    	   0.000000    	   0.000000    	      0.0164699	      0.0473409	   0.000000    	   0.000000    	   174.2133    	   6.456081    	   664.7818    	   0.000000    	   1072.187    	   630.2435    	   639.0383    	   0.000000    	   0.000000    	   126.4488    	   67.05188    	  -8.794848    	   0.000000    	   0.000000    	
21/08/2011	   598.0000    	   0.000000    	   0.000000    	   0.000000    	   6.403187    	   2.168402    	   1.501589    	   0.000000    	   0.000000    	   0.000000    	      0.0161734	      0.0468545	  0.6668132    	   0.000000    	   175.7149    	   6.393053    	   664.7818    	   0.000000    	   1078.590    	   632.4119    	   640.5399    	   0.000000    	   0.000000    	   126.4650    	   67.09874    	  -8.128035    	   0.000000    	   0.000000    	
22/08/2011	   599.0000    	   0.000000    	   0.000000    	   0.000000    	   5.304615    	   1.188699    	   1.188699    	   0.000000    	   0.000000    	   0.000000    	      0.0158834	      0.0463741	   0.000000    	   0.000000    	   176.9036    	   6.330796    	   664.7818    	   0.000000    	   1083.895    	   633.6006    	   641.7286    	   0.000000    	   0.000000    	   126.4809    	   67.14511    	  -8.128035    	   0.000000    	   0.000000    	
23/08/2011	   600.0000    	   0.000000    	   13.37645    	   0.000000    	   3.418718    	   1.188699    	   3.418718    	   0.000000    	   0.000000    	   0.000000    	      0.0161612	      0.0465233	  -2.230019    	   0.000000    	   167.1374    	   6.459700    	   678.1583    	   0.000000    	   1087.313    	   634.7893    	   645.1473    	   0.000000    	   0.000000    	   126.4971    	   67.19163    	  -10.35805    	   0.000000    	   0.000000    	
24/08/2011	   601.0000    	   0.000000    	   1.825788    	   0.000000    	   2.094652    	   1.599728    	   1.599728    	   0.000000    	   0.000000    	   0.000000    	      0.0164723	      0.0467011	   0.000000    	   0.000000    	   166.9230    	   6.408129    	   679.9841    	   0.000000    	   1089.408    	   636.3890    	   646.7470    	   0.000000    	   0.000000    	   126.5135    	   67.23834    	  -10.35805    	   0.000000    	   0.000000    	
25/08/2011	   602.0000    	   0.000000    	   3.429451    	   0.000000    	   2.387253    	   1.599728    	   2.101068    	   0.000000    	   0.000000    	   0.000000    	      0.0163441	      0.0464216	 -0.5013398    	   0.000000    	   165.6426    	   6.393389    	   683.4135    	   0.000000    	   1091.795    	   637.9887    	   648.8481    	   0.000000    	   0.000000    	   126.5299    	   67.28476    	  -10.85939    	   0.000000    	   0.000000    	
26/08/2011	   603.0000    	   0.000000    	   12.01183    	   0.000000    	   1.491575    	   1.491575    	   1.491575    	   0.000000    	   0.000000    	   0.000000    	      0.0173564	      0.0476370	   0.000000    	   0.000000    	   155.5497    	   6.755749    	   695.4253    	   0.000000    	   1093.287    	   639.4803    	   650.3397    	   0.000000    	   0.000000    	   126.5472    	   67.33239    	  -10.85939    	   0.000000    	   0.000000    	
27/08/2011	   604.0000    	   0.000000    	  0.1615018    	   0.000000    	   3.606337    	   1.491575    	   1.511502    	   0.000000    	   0.000000    	   0.000000    	      0.0182332	      0.0486638	     -0.0199272	   0.000000    	   156.8997    	   6.688852    	   695.5868    	   0.000000    	   1096.893    	   640.9719    	   651.8512    	   0.000000    	   0.000000    	   126.5655    	   67.38106    	  -10.87932    	   0.000000    	   0.000000    	
28/08/2011	   605.0000    	   0.000000    	      0.0581319	   0.000000    	   3.919927    	   1.524206    	   1.524206    	   0.000000    	   0.000000    	   0.000000    	      0.0178982	      0.0481580	   0.000000    	   0.000000    	   158.3658    	   6.622796    	   695.6450    	   0.000000    	   1100.813    	   642.4961    	   653.3754    	   0.000000    	   0.000000    	   126.5834    	   67.42922    	  -10.87932    	   0.000000    	   0.000000    	
29/08/2011	   606.0000    	   0.000000    	   0.000000    	   0.000000    	   4.590916    	   1.524206    	   1.686765    	   0.000000    	   0.000000    	   0.000000    	      0.0175706	      0.0476586	 -0.1625598    	   0.000000    	   160.0526    	   6.557567    	   695.6450    	   0.000000    	   1105.404    	   644.0203    	   655.0622    	   0.000000    	   0.000000    	   126.6009    	   67.47687    	  -11.04188    	   0.000000    	   0.000000    	
30/08/2011	   607.0000    	   0.000000    	   0.000000    	   0.000000    	   4.573223    	   1.524206    	   1.618713    	   0.000000    	   0.000000    	   0.000000    	      0.0172503	      0.0471656	     -0.0945078	   0.000000    	   161.6713    	   6.493151    	   695.6450    	   0.000000    	   1109.977    	   645.5445    	   656.6809    	   0.000000    	   0.000000    	   126.6182    	   67.52404    	  -11.13639    	   0.000000    	   0.000000    	
31/08/2011	   608.0000    	   0.000000    	   6.208718    	   0.000000    	   2.933333    	   1.524206    	   2.078173    	   0.000000    	   0.000000    	   0.000000    	      0.0175561	      0.0478037	 -0.5539673    	   0.000000    	   157.8106    	   6.697668    	   701.8537    	   0.000000    	   1112.911    	   647.0687    	   658.7591    	   0.000000    	   0.000000    	   126.6357    	   67.57184    	  -11.69036    	   0.000000    	   0.000000    	
01/09/2011	   609.0000    	   0.000000    	   1.863993    	   0.000000    	   2.617253    	   2.106277    	   2.106277    	   0.000000    	   0.000000    	   0.000000    	      0.0178772	      0.0484328	   0.000000    	   0.000000    	   158.0547    	   6.633186    	   703.7177    	   0.000000    	   1115.528    	   649.1750    	   660.8653    	   0.000000    	   0.000000    	   126.6536    	   67.62028    	  -11.69036    	   0.000000    	   0.000000    	
02/09/2011	   610.0000    	   0.000000    	   4.653223    	   0.000000    	   3.803004    	   3.050991    	   3.050991    	   0.000000    	   0.000000    	   0.000000    	      0.0178118	      0.0481183	   0.000000    	   0.000000    	   156.5246    	   6.639383    	   708.3709    	   0.000000    	   1119.331    	   652.2260    	   663.9163    	   0.000000    	   0.000000    	   126.6714    	   67.66839    	  -11.69036    	   0.000000    	   0.000000    	
03/09/2011	   611.0000    	   0.000000    	   2.976447    	   0.000000    	   2.852015    	   3.050991    	   2.232499    	   0.000000    	   0.000000    	   0.000000    	      0.0179160	      0.0479440	  0.8184919    	   0.000000    	   155.8311    	   6.623968    	   711.3474    	   0.000000    	   1122.183    	   655.2770    	   666.1488    	   0.000000    	   0.000000    	   126.6893    	   67.71634    	  -10.87186    	   0.000000    	   0.000000    	
04/09/2011	   612.0000    	   0.000000    	   2.808095    	   0.000000    	   1.950989    	   1.924686    	   1.924686    	   0.000000    	   0.000000    	   0.000000    	      0.0179072	      0.0477641	   0.000000    	   0.000000    	   154.9978    	   6.608425    	   714.1555    	   0.000000    	   1124.134    	   657.2016    	   668.0735    	   0.000000    	   0.000000    	   126.7073    	   67.76410    	  -10.87186    	   0.000000    	   0.000000    	
05/09/2011	   613.0000    	   0.000000    	   0.000000    	   0.000000    	   3.505971    	   1.924686    	   1.383580    	   0.000000    	   0.000000    	   0.000000    	      0.0177230	      0.0474452	  0.5411064    	   0.000000    	   156.3814    	   6.543257    	   714.1555    	   0.000000    	   1127.640    	   659.1263    	   669.4571    	   0.000000    	   0.000000    	   126.7250    	   67.81155    	  -10.33076    	   0.000000    	   0.000000    	
06/09/2011	   614.0000    	   0.000000    	  0.1241026    	   0.000000    	   3.210110    	   1.312122    	   1.312122    	   0.000000    	   0.000000    	   0.000000    	      0.0173983	      0.0469538	   0.000000    	   0.000000    	   157.5694    	   6.478905    	   714.2796    	   0.000000    	   1130.850    	   660.4384    	   670.7692    	   0.000000    	   0.000000    	   126.7424    	   67.85850    	  -10.33076    	   0.000000    	   0.000000    	
07/09/2011	   615.0000    	   0.000000    	   6.386593    	   0.000000    	   1.269084    	   1.312122    	   1.269084    	   0.000000    	   0.000000    	   0.000000    	      0.0178950	      0.0475135	      0.0430381	   0.000000    	   152.7413    	   6.702855    	   720.6662    	   0.000000    	   1132.119    	   661.7506    	   672.0383    	   0.000000    	   0.000000    	   126.7603    	   67.90602    	  -10.28772    	   0.000000    	   0.000000    	
08/09/2011	   616.0000    	   0.000000    	   2.616960    	   0.000000    	   1.688974    	   1.670126    	   1.670126    	   0.000000    	   0.000000    	   0.000000    	      0.0185617	      0.0482620	   0.000000    	   0.000000    	   151.8528    	   6.694383    	   723.2831    	   0.000000    	   1133.808    	   663.4207    	   673.7084    	   0.000000    	   0.000000    	   126.7788    	   67.95428    	  -10.28772    	   0.000000    	   0.000000    	
09/09/2011	   617.0000    	   0.000000    	      0.0427473	   0.000000    	   2.947766    	   1.670126    	   1.246872    	   0.000000    	   0.000000    	   0.000000    	      0.0183924	      0.0479594	  0.4232542    	   0.000000    	   153.0569    	   6.628032    	   723.3259    	   0.000000    	   1136.756    	   665.0908    	   674.9553    	   0.000000    	   0.000000    	   126.7972    	   68.00224    	  -9.864465    	   0.000000    	   0.000000    	
10/09/2011	   618.0000    	   0.000000    	   0.000000    	   0.000000    	   5.544579    	   2.269793    	   2.269793    	   0.000000    	   0.000000    	   0.000000    	      0.0180521	      0.0474605	   0.000000    	   0.000000    	   155.3267    	   6.562519    	   723.3259    	   0.000000    	   1142.300    	   667.3606    	   677.2251    	   0.000000    	   0.000000    	   126.8153    	   68.04970    	  -9.864465    	   0.000000    	   0.000000    	
11/09/2011	   619.0000    	   0.000000    	  0.2573260    	   0.000000    	   3.241026    	   2.269793    	   1.443073    	   0.000000    	   0.000000    	   0.000000    	      0.0177195	      0.0469680	  0.8267195    	   0.000000    	   156.5125    	   6.497831    	   723.5832    	   0.000000    	   1145.541    	   669.6304    	   678.6682    	   0.000000    	   0.000000    	   126.8330    	   68.09666    	  -9.037746    	   0.000000    	   0.000000    	
12/09/2011	   620.0000    	   0.000000    	   0.000000    	   0.000000    	   2.396667    	  0.9024257    	  0.9024257    	   0.000000    	   0.000000    	   0.000000    	      0.0173943	      0.0464818	   0.000000    	   0.000000    	   157.4149    	   6.433955    	   723.5832    	   0.000000    	   1147.938    	   670.5328    	   679.5706    	   0.000000    	   0.000000    	   126.8504    	   68.14315    	  -9.037746    	   0.000000    	   0.000000    	
13/09/2011	   621.0000    	   0.000000    	      0.0254212	   0.000000    	   2.562711    	  0.9024257    	  0.9679614    	   0.000000    	   0.000000    	   0.000000    	      0.0170763	      0.0460017	     -0.0655358	   0.000000    	   158.3574    	   6.370877    	   723.6086    	   0.000000    	   1150.501    	   671.4353    	   680.5385    	   0.000000    	   0.000000    	   126.8675    	   68.18915    	  -9.103281    	   0.000000    	   0.000000    	
14/09/2011	   622.0000    	   0.000000    	   0.000000    	   0.000000    	   3.920147    	   1.436780    	   1.436780    	   0.000000    	   0.000000    	   0.000000    	      0.0167654	      0.0455277	   0.000000    	   0.000000    	   159.7942    	   6.308584    	   723.6086    	   0.000000    	   1154.421    	   672.8720    	   681.9753    	   0.000000    	   0.000000    	   126.8842    	   68.23468    	  -9.103281    	   0.000000    	   0.000000    	
15/09/2011	   623.0000    	   0.000000    	   0.000000    	   0.000000    	   3.662344    	   1.436780    	   1.316263    	   0.000000    	   0.000000    	   0.000000    	      0.0164614	      0.0450596	  0.1205174    	   0.000000    	   161.1105    	   6.247063    	   723.6086    	   0.000000    	   1158.083    	   674.3088    	   683.2916    	   0.000000    	   0.000000    	   126.9007    	   68.27974    	  -8.982764    	   0.000000    	   0.000000    	
16/09/2011	   624.0000    	   0.000000    	  0.9191575    	   0.000000    	   2.193114    	   1.340746    	   1.340746    	   0.000000    	   0.000000    	   0.000000    	      0.0161640	      0.0445975	   0.000000    	   0.000000    	   161.5321    	   6.186302    	   724.5278    	   0.000000    	   1160.276    	   675.6496    	   684.6323    	   0.000000    	   0.000000    	   126.9169    	   68.32433    	  -8.982764    	   0.000000    	   0.000000    	
